Type,SpecifiedButton,Pressed,TimePressed
Key,BTN_TL,0,10:15:10.764995
Key,BTN_TL,1,10:15:10.877018
Key,BTN_TR,1,10:15:10.880841
Key,BTN_SOUTH,1,10:15:10.880841
Key,BTN_SOUTH,0,10:15:10.960835
Key,BTN_TR,0,10:15:10.965012
Key,BTN_TL,0,10:15:10.981017
Key,BTN_TL,1,10:15:11.064985
Key,BTN_SOUTH,1,10:15:11.070018
Key,BTN_TR,1,10:15:11.084990
Key,BTN_SOUTH,0,10:15:11.145878
Key,BTN_TR,0,10:15:11.160847
Key,BTN_TL,0,10:15:11.196974
Key,BTN_TR,1,10:15:11.260975
Key,BTN_SOUTH,1,10:15:11.264979
Key,BTN_SOUTH,0,10:15:11.348982
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:11.352982
Key,BTN_TR,0,10:15:11.360243
Key,BTN_TR,1,10:15:11.460844
Key,BTN_SOUTH,1,10:15:11.464892
Key,BTN_SOUTH,0,10:15:11.526065
Key,BTN_TR,0,10:15:11.536996
Key,BTN_SOUTH,1,10:15:11.660916
Key,BTN_SOUTH,0,10:15:11.709030
Key,BTN_TR,1,10:15:11.794657
Key,BTN_SOUTH,1,10:15:11.820912
Key,BTN_SOUTH,0,10:15:11.888871
Key,BTN_TR,0,10:15:11.904861
Key,BTN_TR,1,10:15:11.972853
Key,BTN_SOUTH,1,10:15:11.980835
Key,BTN_SOUTH,0,10:15:12.056986
Key,BTN_TR,0,10:15:12.072993
Key,BTN_TR,1,10:15:12.308858
Absolute,JOYSTICK_LEFT,LEFT,10:15:12.309885
Key,BTN_WEST,1,10:15:12.328972
Key,BTN_WEST,0,10:15:12.548866
Key,BTN_TR,0,10:15:12.565016
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:12.612975
Absolute,JOYSTICK_LEFT,DOWN,10:15:13.124892
Absolute,TRIGGER_RIGHT,PUSHED,10:15:13.208976
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:13.864926
Absolute,JOYSTICK_LEFT,LEFT,10:15:14.268982
Key,BTN_EAST,1,10:15:14.304980
Key,BTN_EAST,0,10:15:14.501002
Key,BTN_TL,1,10:15:15.264984
Key,BTN_TL,0,10:15:15.316985
Absolute,TRIGGER_LEFT,PUSHED,10:15:15.461028
Absolute,TRIGGER_LEFT,NEUTRAL,10:15:15.800996
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:17.004993
Key,BTN_SOUTH,1,10:15:17.040984
Key,BTN_SOUTH,0,10:15:17.148983
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:17.532985
Absolute,TRIGGER_RIGHT,NEUTRAL,10:15:17.552991
Key,BTN_TL,1,10:15:17.616988
Absolute,JOYSTICK_LEFT,LEFT,10:15:17.668983
Key,BTN_TL,0,10:15:17.696983
Absolute,TRIGGER_RIGHT,PUSHED,10:15:17.708983
Absolute,TRIGGER_LEFT,PUSHED,10:15:17.829001
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:17.965007
Absolute,JOYSTICK_LEFT,DOWN,10:15:18.028978
Absolute,TRIGGER_LEFT,NEUTRAL,10:15:18.368983
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:15:18.820994
Absolute,JOYSTICK_LEFT,RIGHT,10:15:22.436993
Absolute,TRIGGER_LEFT,PUSHED,10:15:24.401048
Key,BTN_TR,1,10:15:25.425007
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:15:25.428964
Absolute,JOYSTICK_LEFT,DOWN,10:15:25.580833
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:26.166040
Absolute,JOYSTICK_LEFT,LEFT,10:15:26.201018
Key,BTN_EAST,1,10:15:26.653011
Absolute,TRIGGER_LEFT,NEUTRAL,10:15:26.689010
Key,BTN_TR,0,10:15:26.772872
Key,BTN_EAST,0,10:15:26.776930
Key,BTN_TL,1,10:15:26.928908
Key,BTN_TL,0,10:15:26.992921
Key,BTN_TR,1,10:15:27.065009
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:27.401026
Absolute,TRIGGER_LEFT,PUSHED,10:15:27.569001
Absolute,JOYSTICK_LEFT,DOWN,10:15:27.597013
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:27.997004
Absolute,JOYSTICK_LEFT,DOWN,10:15:28.096843
Absolute,JOYSTICK_RIGHT,RIGHT,10:15:28.285028
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:15:28.401001
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:28.561002
Absolute,JOYSTICK_LEFT,LEFT,10:15:28.588999
Absolute,JOYSTICK_LEFT,UP_LEFT,10:15:28.705020
Absolute,JOYSTICK_LEFT,UP,10:15:28.749019
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:15:29.056981
Absolute,JOYSTICK_LEFT,RIGHT,10:15:29.301069
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:15:29.525070
Key,BTN_TR,0,10:15:29.533095
Absolute,JOYSTICK_LEFT,UP,10:15:29.581010
Absolute,JOYSTICK_LEFT,UP_LEFT,10:15:29.593010
Absolute,JOYSTICK_LEFT,LEFT,10:15:29.621001
Absolute,TRIGGER_LEFT,NEUTRAL,10:15:29.637004
Key,BTN_SOUTH,1,10:15:29.653003
Key,BTN_SOUTH,0,10:15:29.785110
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:29.953002
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:30.017025
Absolute,JOYSTICK_LEFT,UP,10:15:30.090044
Absolute,TRIGGER_RIGHT,NEUTRAL,10:15:30.509018
Absolute,JOYSTICK_LEFT,UP_LEFT,10:15:30.533002
Absolute,JOYSTICK_LEFT,LEFT,10:15:30.617011
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:30.725017
Key,BTN_SOUTH,1,10:15:30.772944
Key,BTN_SOUTH,0,10:15:30.901014
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:31.125000
Absolute,TRIGGER_RIGHT,PUSHED,10:15:31.213005
Absolute,JOYSTICK_LEFT,LEFT,10:15:31.321002
Absolute,TRIGGER_RIGHT,NEUTRAL,10:15:31.433000
Absolute,JOYSTICK_LEFT,UP_LEFT,10:15:31.516909
Key,BTN_SOUTH,1,10:15:31.528976
Key,BTN_SOUTH,0,10:15:31.653050
Absolute,TRIGGER_RIGHT,PUSHED,10:15:31.889014
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:31.905054
Absolute,TRIGGER_RIGHT,NEUTRAL,10:15:32.077007
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:15:32.085018
Key,BTN_EAST,1,10:15:32.101018
Key,BTN_SOUTH,1,10:15:32.197037
Key,BTN_EAST,0,10:15:32.204212
Absolute,JOYSTICK_LEFT,DOWN,10:15:32.273002
Key,BTN_SOUTH,0,10:15:32.317018
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:32.845010
Key,BTN_TL,1,10:15:33.357977
Absolute,JOYSTICK_RIGHT,RIGHT,10:15:33.368882
Key,BTN_TL,0,10:15:33.671298
Absolute,JOYSTICK_LEFT,DOWN,10:15:33.671298
Absolute,TRIGGER_LEFT,PUSHED,10:15:33.776999
Absolute,TRIGGER_RIGHT,PUSHED,10:15:33.789024
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:15:33.797022
Absolute,TRIGGER_LEFT,NEUTRAL,10:15:33.972815
Absolute,TRIGGER_RIGHT,NEUTRAL,10:15:33.993003
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:34.115048
Key,BTN_SOUTH,1,10:15:34.273035
Absolute,JOYSTICK_LEFT,LEFT,10:15:34.385065
Key,BTN_SOUTH,0,10:15:34.388989
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:34.865019
Absolute,TRIGGER_RIGHT,PUSHED,10:15:35.117008
Absolute,JOYSTICK_LEFT,LEFT,10:15:35.597045
Absolute,TRIGGER_RIGHT,NEUTRAL,10:15:35.621079
Absolute,JOYSTICK_LEFT,UP_LEFT,10:15:35.737024
Key,BTN_SOUTH,1,10:15:35.749028
Key,BTN_SOUTH,0,10:15:35.869027
Absolute,JOYSTICK_LEFT,LEFT,10:15:36.049020
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:36.169011
Absolute,JOYSTICK_LEFT,LEFT,10:15:36.521031
Absolute,JOYSTICK_LEFT,UP_LEFT,10:15:37.065026
Key,BTN_NORTH,1,10:15:37.448918
Absolute,JOYSTICK_LEFT,LEFT,10:15:37.537014
Key,BTN_NORTH,0,10:15:37.617030
Absolute,TRIGGER_RIGHT,PUSHED,10:15:37.849031
Absolute,JOYSTICK_LEFT,UP_LEFT,10:15:38.377016
Absolute,JOYSTICK_LEFT,LEFT,10:15:38.465027
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:38.513028
Absolute,TRIGGER_RIGHT,NEUTRAL,10:15:38.529024
Absolute,JOYSTICK_LEFT,DOWN,10:15:38.533031
Key,BTN_EAST,1,10:15:38.533031
Key,BTN_EAST,0,10:15:38.593022
Key,BTN_SOUTH,1,10:15:38.605030
Key,BTN_SOUTH,0,10:15:38.733049
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:38.833059
Absolute,TRIGGER_RIGHT,PUSHED,10:15:39.000848
Absolute,JOYSTICK_LEFT,LEFT,10:15:41.017028
Absolute,TRIGGER_RIGHT,NEUTRAL,10:15:41.797032
Absolute,JOYSTICK_RIGHT,DOWN,10:15:41.845045
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:41.893031
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:15:42.033019
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:15:42.120941
Absolute,JOYSTICK_LEFT,UP,10:15:42.157037
Key,BTN_EAST,1,10:15:42.189030
Key,BTN_SOUTH,1,10:15:42.268748
Key,BTN_EAST,0,10:15:42.273111
Key,BTN_SOUTH,0,10:15:42.352645
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:43.261021
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:15:43.350083
Absolute,JOYSTICK_RIGHT,DOWN,10:15:43.749030
Absolute,JOYSTICK_LEFT,LEFT,10:15:43.769039
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:15:43.797051
Absolute,JOYSTICK_RIGHT,LEFT,10:15:43.829047
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:15:43.885102
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:15:43.993022
Key,BTN_EAST,1,10:15:44.377896
Absolute,JOYSTICK_LEFT,UP_LEFT,10:15:44.497034
Absolute,JOYSTICK_LEFT,UP,10:15:44.553088
Key,BTN_EAST,0,10:15:44.577040
Absolute,JOYSTICK_LEFT,UP_LEFT,10:15:45.253036
Key,BTN_TR,1,10:15:45.561029
Key,BTN_TL,1,10:15:45.601028
Key,BTN_TR,0,10:15:45.669023
Key,BTN_TL,0,10:15:45.716879
Key,BTN_TR,1,10:15:45.796908
Key,BTN_TL,1,10:15:45.801977
Absolute,JOYSTICK_LEFT,UP,10:15:45.841038
Key,BTN_TR,0,10:15:45.881065
Key,BTN_TL,0,10:15:45.933043
Key,BTN_TR,1,10:15:45.944941
Key,BTN_TL,1,10:15:46.017006
Key,BTN_TR,0,10:15:46.089097
Key,BTN_TL,0,10:15:46.104977
Key,BTN_TR,1,10:15:46.168910
Key,BTN_TL,1,10:15:46.193038
Key,BTN_TR,0,10:15:46.265017
Key,BTN_TL,0,10:15:46.273051
Key,BTN_TR,1,10:15:46.352965
Key,BTN_TL,1,10:15:46.377043
Key,BTN_TR,0,10:15:46.460943
Key,BTN_TL,0,10:15:46.464951
Key,BTN_TL,1,10:15:46.557072
Key,BTN_TR,1,10:15:46.573084
Key,BTN_TR,0,10:15:46.652921
Key,BTN_TL,0,10:15:46.661028
Key,BTN_TL,1,10:15:46.733046
Key,BTN_TR,1,10:15:46.789036
Key,BTN_TR,0,10:15:46.868435
Key,BTN_TL,0,10:15:46.893075
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:15:46.897034
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:46.941035
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:15:47.020966
Absolute,DPAD_DOWN,1,10:15:47.077011
Absolute,DPAD_DOWN,0,10:15:47.184902
Absolute,DPAD_DOWN,1,10:15:47.302007
Absolute,DPAD_DOWN,0,10:15:47.401045
Absolute,DPAD_DOWN,1,10:15:47.472953
Absolute,DPAD_DOWN,0,10:15:47.553190
Absolute,DPAD_DOWN,1,10:15:47.619863
Absolute,DPAD_DOWN,0,10:15:47.641034
Absolute,DPAD_DOWN,1,10:15:47.790110
Absolute,DPAD_DOWN,0,10:15:47.837972
Absolute,DPAD_DOWN,1,10:15:47.949019
Absolute,DPAD_DOWN,0,10:15:47.980993
Key,BTN_TR,1,10:15:48.233035
Absolute,JOYSTICK_LEFT,LEFT,10:15:48.257033
Key,BTN_TR,0,10:15:48.785044
Key,BTN_TR,1,10:15:48.976897
Absolute,TRIGGER_RIGHT,PUSHED,10:15:49.505034
Absolute,DPAD_DOWN,1,10:15:49.597036
Absolute,DPAD_DOWN,0,10:15:49.673085
Absolute,DPAD_DOWN,1,10:15:49.785093
Absolute,DPAD_DOWN,0,10:15:49.797051
Absolute,DPAD_DOWN,1,10:15:49.893029
Absolute,DPAD_DOWN,0,10:15:49.968593
Absolute,DPAD_DOWN,1,10:15:50.048991
Absolute,DPAD_DOWN,0,10:15:50.152931
Absolute,DPAD_DOWN,1,10:15:50.217035
Absolute,DPAD_DOWN,0,10:15:50.245036
Key,BTN_TL,1,10:15:50.418087
Key,BTN_TL,0,10:15:50.540948
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:15:50.944246
Absolute,TRIGGER_LEFT,PUSHED,10:15:50.944246
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:15:51.017090
Absolute,JOYSTICK_RIGHT,UP,10:15:51.780903
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:15:51.925004
Absolute,JOYSTICK_LEFT,UP_LEFT,10:15:51.925004
Absolute,TRIGGER_LEFT,NEUTRAL,10:15:52.236952
Key,BTN_TR,0,10:15:52.496976
Absolute,JOYSTICK_LEFT,LEFT,10:15:54.193138
Absolute,TRIGGER_LEFT,PUSHED,10:15:54.240978
Key,BTN_TR,1,10:15:54.265048
Absolute,JOYSTICK_LEFT,UP_LEFT,10:15:54.420689
Absolute,JOYSTICK_RIGHT,DOWN,10:15:54.478683
Absolute,JOYSTICK_LEFT,UP,10:15:54.553083
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:15:54.601084
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:15:55.341069
Absolute,TRIGGER_LEFT,NEUTRAL,10:15:55.356909
Key,BTN_EAST,1,10:15:55.416919
Key,BTN_EAST,0,10:15:55.577081
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:55.581066
Key,BTN_TR,0,10:15:55.745050
Key,BTN_TL,1,10:15:55.885141
Absolute,JOYSTICK_LEFT,LEFT,10:15:55.916732
Key,BTN_TL,0,10:15:55.977132
Key,BTN_SOUTH,1,10:15:57.257088
Key,BTN_SOUTH,0,10:15:57.384910
Absolute,TRIGGER_RIGHT,NEUTRAL,10:15:57.773001
Absolute,JOYSTICK_RIGHT,DOWN,10:15:58.268914
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:15:58.337082
Absolute,JOYSTICK_RIGHT,RIGHT,10:15:58.357095
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:15:58.424998
Absolute,JOYSTICK_RIGHT,UP,10:15:58.501132
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:15:58.509025
Absolute,JOYSTICK_LEFT,UP_LEFT,10:15:58.513103
Absolute,JOYSTICK_LEFT,NEUTRAL,10:15:58.564931
Key,BTN_EAST,1,10:15:58.668941
Key,BTN_SOUTH,1,10:15:58.736961
Key,BTN_EAST,0,10:15:58.740903
Key,BTN_SOUTH,0,10:15:58.868928
Key,BTN_TL,1,10:15:59.821075
Absolute,JOYSTICK_RIGHT,DOWN,10:15:59.833970
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:15:59.957087
Key,BTN_TL,0,10:16:00.097060
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:16:00.141080
Absolute,JOYSTICK_LEFT,DOWN,10:16:00.160986
Absolute,TRIGGER_RIGHT,PUSHED,10:16:00.176912
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:16:00.229083
Absolute,TRIGGER_LEFT,PUSHED,10:16:00.229083
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:00.389115
Absolute,TRIGGER_RIGHT,NEUTRAL,10:16:00.393091
Absolute,JOYSTICK_LEFT,DOWN,10:16:00.461078
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:16:00.665086
Absolute,JOYSTICK_RIGHT,DOWN,10:16:00.689087
Absolute,JOYSTICK_RIGHT,DOWN_LEFT,10:16:00.745062
Absolute,JOYSTICK_RIGHT,LEFT,10:16:00.777060
Absolute,JOYSTICK_RIGHT,UP_LEFT,10:16:00.845059
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:16:00.865079
Absolute,JOYSTICK_LEFT,LEFT,10:16:00.895084
Key,BTN_NORTH,1,10:16:00.997091
Key,BTN_NORTH,0,10:16:01.100998
Absolute,TRIGGER_RIGHT,PUSHED,10:16:01.400899
Absolute,TRIGGER_RIGHT,NEUTRAL,10:16:02.241049
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:16:02.513091
Absolute,JOYSTICK_LEFT,DOWN,10:16:02.545050
Key,BTN_SOUTH,1,10:16:02.781078
Key,BTN_SOUTH,0,10:16:02.877053
Absolute,TRIGGER_RIGHT,PUSHED,10:16:03.041068
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:16:03.140888
Absolute,TRIGGER_RIGHT,NEUTRAL,10:16:03.697040
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:16:03.857079
Absolute,JOYSTICK_LEFT,RIGHT,10:16:03.933244
Absolute,TRIGGER_LEFT,PUSHED,10:16:03.964959
Key,BTN_SOUTH,1,10:16:03.969118
Key,BTN_SOUTH,0,10:16:04.070095
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:16:04.321056
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:04.389088
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:16:04.401062
Absolute,TRIGGER_RIGHT,PUSHED,10:16:04.633062
Absolute,JOYSTICK_LEFT,LEFT,10:16:04.637050
Absolute,TRIGGER_RIGHT,NEUTRAL,10:16:05.041056
Absolute,JOYSTICK_LEFT,NEUTRAL,10:16:05.145070
Absolute,JOYSTICK_RIGHT,UP,10:16:05.153067
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:16:05.725106
Absolute,JOYSTICK_LEFT,DOWN,10:16:05.733060
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:16:05.937068
Absolute,JOYSTICK_LEFT,LEFT,10:16:06.002072
Absolute,TRIGGER_RIGHT,PUSHED,10:16:06.029044
Key,BTN_TL,1,10:16:06.080954
Key,BTN_TL,0,10:16:06.145055
Key,BTN_TR,1,10:16:06.216334
Absolute,JOYSTICK_LEFT,UP_LEFT,10:16:06.280870
Absolute,TRIGGER_LEFT,PUSHED,10:16:06.280870
Absolute,JOYSTICK_LEFT,UP,10:16:06.653063
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:06.869070
Absolute,JOYSTICK_RIGHT,DOWN_RIGHT,10:16:06.893067
Absolute,TRIGGER_LEFT,PUSHED,10:16:06.945056
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:16:06.965027
Absolute,JOYSTICK_RIGHT,UP_RIGHT,10:16:07.501939
Absolute,JOYSTICK_LEFT,UP_LEFT,10:16:07.552910
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:16:07.609057
Absolute,JOYSTICK_LEFT,LEFT,10:16:08.009062
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:16:08.906087
Absolute,JOYSTICK_LEFT,DOWN,10:16:09.110103
Key,BTN_TR,0,10:16:09.521103
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:16:09.741046
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:09.861084
Absolute,JOYSTICK_LEFT,RIGHT,10:16:10.085082
Absolute,JOYSTICK_RIGHT,RIGHT,10:16:10.186102
Absolute,TRIGGER_LEFT,PUSHED,10:16:10.201073
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:16:10.213061
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:16:10.297063
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:10.953094
Absolute,JOYSTICK_LEFT,UP,10:16:11.033075
Key,BTN_WEST,1,10:16:11.397081
Key,BTN_WEST,0,10:16:11.521070
Absolute,JOYSTICK_LEFT,NEUTRAL,10:16:11.605088
Absolute,JOYSTICK_LEFT,LEFT,10:16:11.853074
Absolute,TRIGGER_LEFT,PUSHED,10:16:12.881053
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:16:12.898097
Absolute,JOYSTICK_LEFT,DOWN,10:16:13.064942
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:13.165077
Absolute,JOYSTICK_LEFT,NEUTRAL,10:16:13.181039
Absolute,TRIGGER_RIGHT,NEUTRAL,10:16:13.193061
Key,BTN_SOUTH,1,10:16:13.284878
Key,BTN_SOUTH,0,10:16:13.357082
Absolute,JOYSTICK_LEFT,LEFT,10:16:13.373079
Absolute,JOYSTICK_LEFT,UP_LEFT,10:16:13.541096
Absolute,JOYSTICK_LEFT,UP,10:16:13.673081
Absolute,JOYSTICK_LEFT,NEUTRAL,10:16:14.033146
Key,BTN_SOUTH,1,10:16:14.105078
Absolute,JOYSTICK_LEFT,DOWN,10:16:14.109083
Key,BTN_SOUTH,0,10:16:14.173078
Absolute,JOYSTICK_LEFT,NEUTRAL,10:16:14.777082
Absolute,TRIGGER_RIGHT,PUSHED,10:16:14.937079
Absolute,JOYSTICK_LEFT,UP,10:16:15.053109
Key,BTN_WEST,1,10:16:15.569071
Key,BTN_WEST,0,10:16:15.672936
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:16:15.765083
Absolute,JOYSTICK_LEFT,NEUTRAL,10:16:15.817098
Key,BTN_TL,1,10:16:15.881090
Key,BTN_TR,1,10:16:15.913073
Key,BTN_TL,0,10:16:15.965069
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:16:15.985078
Absolute,TRIGGER_LEFT,PUSHED,10:16:16.121124
Key,BTN_TR,0,10:16:16.225080
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:16.389070
Key,BTN_TL,1,10:16:16.553146
Key,BTN_TL,0,10:16:16.646546
Absolute,TRIGGER_LEFT,PUSHED,10:16:16.805074
Absolute,JOYSTICK_LEFT,RIGHT,10:16:17.133074
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:16:17.249079
Absolute,JOYSTICK_LEFT,UP,10:16:17.405073
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:18.033074
Absolute,TRIGGER_LEFT,PUSHED,10:16:18.134124
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:16:18.265086
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:19.205087
Absolute,JOYSTICK_LEFT,RIGHT,10:16:19.445084
Absolute,TRIGGER_LEFT,PUSHED,10:16:22.145076
Absolute,JOYSTICK_LEFT,DOWN_RIGHT,10:16:22.173095
Absolute,JOYSTICK_LEFT,DOWN,10:16:22.200951
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:16:22.489142
Absolute,JOYSTICK_LEFT,LEFT,10:16:22.565089
Absolute,JOYSTICK_LEFT,UP_LEFT,10:16:22.721113
Absolute,JOYSTICK_LEFT,UP,10:16:22.749082
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:23.025085
Absolute,JOYSTICK_LEFT,UP_LEFT,10:16:23.133094
Absolute,JOYSTICK_LEFT,LEFT,10:16:23.221954
Key,BTN_WEST,1,10:16:24.389081
Key,BTN_WEST,0,10:16:24.509094
Absolute,JOYSTICK_LEFT,NEUTRAL,10:16:24.513080
Key,BTN_TR,1,10:16:24.621149
Key,BTN_TL,1,10:16:24.685094
Absolute,JOYSTICK_LEFT,LEFT,10:16:24.737100
Key,BTN_TL,0,10:16:24.777084
Key,BTN_TR,0,10:16:25.222030
Absolute,JOYSTICK_LEFT,UP_LEFT,10:16:25.401097
Absolute,JOYSTICK_LEFT,UP,10:16:25.577090
Absolute,JOYSTICK_RIGHT,RIGHT,10:16:25.965085
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:16:26.097078
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:16:26.129097
Absolute,JOYSTICK_LEFT,RIGHT,10:16:26.489147
Absolute,TRIGGER_LEFT,PUSHED,10:16:27.025114
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:16:27.145111
Absolute,JOYSTICK_LEFT,RIGHT,10:16:27.569084
Key,BTN_EAST,1,10:16:28.565091
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:28.581099
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:16:28.657101
Key,BTN_EAST,0,10:16:28.713100
Absolute,JOYSTICK_LEFT,UP,10:16:28.717108
Key,BTN_TL,1,10:16:28.797348
Key,BTN_TL,0,10:16:28.860894
Absolute,TRIGGER_LEFT,PUSHED,10:16:28.985095
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:29.185097
Absolute,JOYSTICK_LEFT,UP_LEFT,10:16:29.289095
Key,BTN_SOUTH,1,10:16:29.305096
Absolute,JOYSTICK_LEFT,LEFT,10:16:29.353113
Absolute,JOYSTICK_LEFT,DOWN_LEFT,10:16:29.425102
Key,BTN_SOUTH,0,10:16:29.429167
Absolute,JOYSTICK_LEFT,LEFT,10:16:29.849089
Absolute,JOYSTICK_LEFT,NEUTRAL,10:16:29.905089
Absolute,JOYSTICK_LEFT,UP,10:16:30.132262
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:16:30.221094
Absolute,TRIGGER_LEFT,PUSHED,10:16:30.369231
Absolute,JOYSTICK_LEFT,RIGHT,10:16:30.514116
Key,BTN_TR,1,10:16:30.797100
Key,BTN_EAST,1,10:16:30.821091
Absolute,JOYSTICK_LEFT,UP_RIGHT,10:16:30.905086
Key,BTN_EAST,0,10:16:30.989094
Absolute,JOYSTICK_LEFT,UP,10:16:31.073093
Absolute,JOYSTICK_LEFT,UP_LEFT,10:16:31.169014
Absolute,JOYSTICK_LEFT,LEFT,10:16:31.219863
Absolute,JOYSTICK_LEFT,UP_LEFT,10:16:31.497093
Absolute,JOYSTICK_RIGHT,DOWN,10:16:31.521100
Absolute,JOYSTICK_LEFT,UP,10:16:31.529091
Absolute,JOYSTICK_RIGHT,NEUTRAL,10:16:31.637110
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:31.905087
Key,BTN_EAST,1,10:16:32.089081
Absolute,TRIGGER_LEFT,PUSHED,10:16:32.105108
Absolute,JOYSTICK_LEFT,UP_LEFT,10:16:32.125109
Absolute,TRIGGER_LEFT,NEUTRAL,10:16:32.245011
Key,BTN_EAST,0,10:16:32.265099
Absolute,JOYSTICK_LEFT,LEFT,10:16:32.301093
Key,BTN_TR,0,10:16:32.633101
Absolute,TRIGGER_RIGHT,NEUTRAL,10:16:32.833065
Key,BTN_TL,1,10:16:32.852977
Key,BTN_SOUTH,1,10:16:32.878607
Key,BTN_TR,1,10:16:32.878607
Key,BTN_TL,0,10:16:32.977101
Absolute,JOYSTICK_LEFT,NEUTRAL,10:16:32.989107
